Electricity_Source,ES_Multiplier,Application_Name,Learning_Method,LM_Multiplier,Model_Used,Model_Multiplier,Dataset_Size,Dataset_Size_Category,Dataset_Size_Numeric,Dataset_Size_Multiplier,Data_Type,Data_Type_Multiplier,Dataset_Type,Dataset_Type_Multiplier,GPU_Used,GPU_Multiplier,Training_Time,Power_Consumption,Carbon_Emission,Carbon_Footprint
Nuclear,1.0,Video Processing,Self-Supervised,1.8,Transformer,2.2,80,Small,1.0,0.8,Numeric,0.8,Unstructured,1.5,Tesla_T4,1.1,8.64,9.504,9.504,1
Coal,2.5,Fraud Detection,Reinforcement,2.0,SVM,1.3,50,Medium,10.0,1.0,Video,2.0,Structured,1.0,RTX_3090,1.2,5.2,6.24,15.6,1
Coal,2.5,Autonomous Driving,Supervised,1.2,SVM,1.3,40,Small,1.0,0.8,Video,2.0,Unstructured,1.5,TPU_v4,0.6,15.6,9.36,23.4,1
Solar,0.5,Image Classification,Supervised,1.2,CNN,1.8,60,Small,1.0,0.8,Categorical,1.0,Unstructured,1.5,Tesla_T4,1.1,5.890909090909091,6.48,3.24,0
Coal,2.5,Autonomous Driving,Unsupervised,1.5,SVM,1.3,20,Small,1.0,0.8,Image,1.5,Unstructured,1.5,TPU_v4,0.6,14.625000000000002,8.775,21.9375,1
Wind,0.3,Speech Recognition,Self-Supervised,1.8,Decision Tree,1.2,20,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,V100,1.0,5.184000000000001,5.184000000000001,1.5552000000000004,0
Nuclear,1.0,Fraud Detection,Self-Supervised,1.8,Naive Bayes,1.1,100,Small,1.0,0.8,Audio,1.8,Structured,1.0,RTX_3090,1.2,5.940000000000001,7.128000000000001,7.128000000000001,0
Solar,0.5,Fraud Detection,Unsupervised,1.5,Naive Bayes,1.1,60,Large,100.0,1.2,Video,2.0,Unstructured,1.5,TPU_v3,0.7,11.314285714285717,7.920000000000001,3.96,0
Natural Gas,2.0,Video Processing,Supervised,1.2,RNN,1.6,10,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,TPU_v4,0.6,5.760000000000001,3.4560000000000004,6.912000000000001,0
Nuclear,1.0,Fraud Detection,Unsupervised,1.5,Decision Tree,1.2,10,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,TPU_v4,0.6,4.319999999999999,2.592,2.592,0
Hydro,0.7,Video Processing,Self-Supervised,1.8,RNN,1.6,20,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,TPU_v3,0.7,14.811428571428577,10.368000000000002,7.257600000000001,0
Wind,0.3,Image Classification,Reinforcement,2.0,RNN,1.6,90,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,TPU_v4,0.6,5.12,3.072,0.9216,0
Solar,0.5,Image Classification,Reinforcement,2.0,Decision Tree,1.2,40,Small,1.0,0.8,Image,1.5,Structured,1.0,V100,1.0,7.199999999999999,7.199999999999999,3.6,0
Coal,2.5,Video Processing,Supervised,1.2,Random Forest,1.5,60,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,V100,1.0,4.32,4.32,10.8,1
Natural Gas,2.0,Image Classification,Reinforcement,2.0,Transformer,2.2,70,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,Tesla_T4,1.1,7.200000000000001,7.920000000000002,15.840000000000003,1
Wind,0.3,Image Classification,Supervised,1.2,Random Forest,1.5,80,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,3.24,3.888,1.1664,0
Natural Gas,2.0,Autonomous Driving,Reinforcement,2.0,SVM,1.3,80,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,TPU_v4,0.6,7.8,4.68,9.36,1
Wind,0.3,Chatbot,Unsupervised,1.5,CNN,1.8,100,Small,1.0,0.8,Audio,1.8,Unstructured,1.5,Tesla_T4,1.1,13.254545454545456,14.580000000000002,4.3740000000000006,0
Coal,2.5,Fraud Detection,Self-Supervised,1.8,CNN,1.8,60,Medium,10.0,1.0,Video,2.0,Structured,1.0,V100,1.0,5.184000000000001,5.184000000000001,12.960000000000004,1
Solar,0.5,Chatbot,Reinforcement,2.0,RNN,1.6,20,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,Tesla_T4,1.1,5.236363636363637,5.760000000000002,2.880000000000001,0
Coal,2.5,Image Classification,Supervised,1.2,SVM,1.3,40,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,Tesla_T4,1.1,2.042181818181818,2.2464,5.616,0
Hydro,0.7,Image Classification,Self-Supervised,1.8,Decision Tree,1.2,10,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,RTX_3090,1.2,2.1600000000000006,2.5920000000000005,1.8144,0
Solar,0.5,Image Classification,Supervised,1.2,Transformer,2.2,30,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,V100,1.0,2.112,2.112,1.056,0
Wind,0.3,Image Classification,Self-Supervised,1.8,Random Forest,1.5,40,Large,100.0,1.2,Audio,1.8,Unstructured,1.5,V100,1.0,11.664,11.664,3.4992000000000005,0
Nuclear,1.0,Video Processing,Supervised,1.2,Random Forest,1.5,10,Large,100.0,1.2,Categorical,1.0,Unstructured,1.5,Tesla_T4,1.1,3.9272727272727272,4.32,4.32,0
Wind,0.3,Video Processing,Unsupervised,1.5,Naive Bayes,1.1,50,Large,100.0,1.2,Categorical,1.0,Structured,1.0,TPU_v3,0.7,3.7714285714285727,2.640000000000001,0.7920000000000001,0
Natural Gas,2.0,Image Classification,Unsupervised,1.5,Naive Bayes,1.1,70,Small,1.0,0.8,Audio,1.8,Unstructured,1.5,V100,1.0,8.91,8.91,17.82,1
Coal,2.5,Speech Recognition,Reinforcement,2.0,Decision Tree,1.2,90,Large,100.0,1.2,Image,1.5,Unstructured,1.5,RTX_3090,1.2,7.200000000000001,8.64,21.6,1
Coal,2.5,Speech Recognition,Reinforcement,2.0,Transformer,2.2,80,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,TPU_v4,0.6,10.56,6.336,15.84,1
Wind,0.3,Autonomous Driving,Reinforcement,2.0,SVM,1.3,50,Large,100.0,1.2,Numeric,0.8,Structured,1.0,RTX_3090,1.2,2.773333333333334,3.3280000000000007,0.9984000000000002,0
Solar,0.5,Fraud Detection,Reinforcement,2.0,RNN,1.6,70,Small,1.0,0.8,Categorical,1.0,Structured,1.0,V100,1.0,6.4,6.4,3.2,0
Natural Gas,2.0,Autonomous Driving,Self-Supervised,1.8,Decision Tree,1.2,40,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,Tesla_T4,1.1,3.534545454545454,3.888,7.776,0
Wind,0.3,Video Processing,Self-Supervised,1.8,Decision Tree,1.2,20,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,Tesla_T4,1.1,2.3563636363636364,2.592,0.7776,0
Coal,2.5,Speech Recognition,Self-Supervised,1.8,Decision Tree,1.2,70,Large,100.0,1.2,Audio,1.8,Unstructured,1.5,V100,1.0,9.3312,9.3312,23.328000000000003,1
Coal,2.5,Autonomous Driving,Unsupervised,1.5,CNN,1.8,70,Medium,10.0,1.0,Image,1.5,Structured,1.0,Tesla_T4,1.1,2.9454545454545453,3.24,8.100000000000001,0
Natural Gas,2.0,Video Processing,Self-Supervised,1.8,Naive Bayes,1.1,60,Medium,10.0,1.0,Audio,1.8,Structured,1.0,A100,0.8,3.5640000000000005,2.8512000000000004,5.702400000000001,0
Nuclear,1.0,Speech Recognition,Reinforcement,2.0,SVM,1.3,100,Medium,10.0,1.0,Image,1.5,Structured,1.0,TPU_v4,0.6,5.2,3.12,3.12,0
Nuclear,1.0,Video Processing,Supervised,1.2,Random Forest,1.5,20,Large,100.0,1.2,Categorical,1.0,Unstructured,1.5,Tesla_T4,1.1,3.9272727272727272,4.32,4.32,0
Wind,0.3,Chatbot,Supervised,1.2,Decision Tree,1.2,50,Small,1.0,0.8,Categorical,1.0,Structured,1.0,RTX_3090,1.2,2.4,2.88,0.864,0
Hydro,0.7,Autonomous Driving,Self-Supervised,1.8,CNN,1.8,50,Small,1.0,0.8,Categorical,1.0,Unstructured,1.5,RTX_3090,1.2,8.100000000000001,9.72,6.804,0
Wind,0.3,Autonomous Driving,Supervised,1.2,Transformer,2.2,20,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,TPU_v3,0.7,12.219428571428574,8.553600000000001,2.5660800000000004,0
Hydro,0.7,Image Classification,Unsupervised,1.5,Transformer,2.2,10,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,V100,1.0,7.128000000000002,7.128000000000002,4.989600000000001,0
Solar,0.5,Chatbot,Supervised,1.2,Random Forest,1.5,70,Medium,10.0,1.0,Video,2.0,Structured,1.0,TPU_v4,0.6,7.199999999999999,4.319999999999999,2.16,0
Natural Gas,2.0,Autonomous Driving,Supervised,1.2,Transformer,2.2,20,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,A100,0.8,7.127999999999999,5.7024,11.4048,1
Coal,2.5,Image Classification,Supervised,1.2,Naive Bayes,1.1,20,Large,100.0,1.2,Audio,1.8,Structured,1.0,A100,0.8,4.752,3.8016,9.504,1
Wind,0.3,Image Classification,Unsupervised,1.5,Random Forest,1.5,80,Large,100.0,1.2,Numeric,0.8,Unstructured,1.5,TPU_v4,0.6,7.200000000000001,4.32,1.296,0
Wind,0.3,Autonomous Driving,Reinforcement,2.0,Naive Bayes,1.1,40,Large,100.0,1.2,Audio,1.8,Structured,1.0,TPU_v4,0.6,10.560000000000002,6.336000000000001,1.9008000000000005,0
Natural Gas,2.0,Image Classification,Unsupervised,1.5,RNN,1.6,40,Large,100.0,1.2,Categorical,1.0,Structured,1.0,TPU_v3,0.7,5.485714285714288,3.840000000000001,7.680000000000002,0
Hydro,0.7,Speech Recognition,Reinforcement,2.0,Decision Tree,1.2,90,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,A100,0.8,3.6,2.88,2.016,0
Natural Gas,2.0,Autonomous Driving,Supervised,1.2,Random Forest,1.5,70,Medium,10.0,1.0,Audio,1.8,Structured,1.0,Tesla_T4,1.1,3.5345454545454538,3.888,7.775999999999999,0
Wind,0.3,Video Processing,Reinforcement,2.0,Naive Bayes,1.1,30,Medium,10.0,1.0,Audio,1.8,Structured,1.0,TPU_v3,0.7,4.525714285714287,3.1680000000000006,0.9504,0
Nuclear,1.0,Fraud Detection,Self-Supervised,1.8,RNN,1.6,60,Large,100.0,1.2,Categorical,1.0,Structured,1.0,RTX_3090,1.2,3.8400000000000007,4.6080000000000005,4.6080000000000005,0
Wind,0.3,Chatbot,Reinforcement,2.0,CNN,1.8,20,Large,100.0,1.2,Video,2.0,Structured,1.0,RTX_3090,1.2,9.6,11.52,3.4560000000000004,0
Wind,0.3,Video Processing,Unsupervised,1.5,Naive Bayes,1.1,100,Large,100.0,1.2,Categorical,1.0,Structured,1.0,TPU_v3,0.7,3.7714285714285727,2.640000000000001,0.7920000000000001,0
Wind,0.3,Autonomous Driving,Unsupervised,1.5,Random Forest,1.5,80,Large,100.0,1.2,Image,1.5,Structured,1.0,TPU_v4,0.6,9.000000000000002,5.400000000000001,1.6200000000000003,0
Coal,2.5,Autonomous Driving,Reinforcement,2.0,Naive Bayes,1.1,20,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,TPU_v3,0.7,3.771428571428572,2.64,6.6000000000000005,0
Coal,2.5,Fraud Detection,Unsupervised,1.5,Decision Tree,1.2,90,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,RTX_3090,1.2,2.7,3.24,8.1,0
Natural Gas,2.0,Image Classification,Supervised,1.2,SVM,1.3,40,Medium,10.0,1.0,Video,2.0,Structured,1.0,RTX_3090,1.2,2.0800000000000005,2.4960000000000004,4.992000000000001,0
Solar,0.5,Chatbot,Unsupervised,1.5,RNN,1.6,40,Small,1.0,0.8,Categorical,1.0,Unstructured,1.5,TPU_v4,0.6,12.000000000000002,7.200000000000001,3.6000000000000005,0
Coal,2.5,Image Classification,Reinforcement,2.0,Naive Bayes,1.1,100,Medium,10.0,1.0,Image,1.5,Structured,1.0,TPU_v4,0.6,6.6000000000000005,3.96,9.9,1
Nuclear,1.0,Autonomous Driving,Unsupervised,1.5,Naive Bayes,1.1,20,Small,1.0,0.8,Image,1.5,Unstructured,1.5,TPU_v4,0.6,12.375000000000002,7.425000000000001,7.425000000000001,0
Solar,0.5,Autonomous Driving,Unsupervised,1.5,Random Forest,1.5,80,Small,1.0,0.8,Categorical,1.0,Structured,1.0,V100,1.0,4.5,4.5,2.25,0
Coal,2.5,Autonomous Driving,Unsupervised,1.5,RNN,1.6,30,Small,1.0,0.8,Categorical,1.0,Structured,1.0,TPU_v4,0.6,8.000000000000002,4.800000000000001,12.000000000000002,1
Nuclear,1.0,Speech Recognition,Self-Supervised,1.8,Random Forest,1.5,90,Medium,10.0,1.0,Audio,1.8,Structured,1.0,V100,1.0,3.888,3.888,3.888,0
Coal,2.5,Video Processing,Supervised,1.2,Random Forest,1.5,70,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,V100,1.0,4.32,4.32,10.8,1
Solar,0.5,Video Processing,Supervised,1.2,Decision Tree,1.2,20,Small,1.0,0.8,Categorical,1.0,Unstructured,1.5,TPU_v3,0.7,6.171428571428573,4.32,2.16,0
Coal,2.5,Speech Recognition,Supervised,1.2,CNN,1.8,20,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,TPU_v3,0.7,2.962285714285715,2.0736000000000003,5.184000000000001,0
Coal,2.5,Image Classification,Reinforcement,2.0,Naive Bayes,1.1,10,Medium,10.0,1.0,Image,1.5,Structured,1.0,TPU_v4,0.6,6.6000000000000005,3.96,9.9,1
Hydro,0.7,Speech Recognition,Unsupervised,1.5,Naive Bayes,1.1,40,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,Tesla_T4,1.1,0.9600000000000002,1.0560000000000005,0.7392000000000002,0
Nuclear,1.0,Autonomous Driving,Reinforcement,2.0,Naive Bayes,1.1,20,Small,1.0,0.8,Image,1.5,Unstructured,1.5,A100,0.8,12.375,9.9,9.9,1
Wind,0.3,Image Classification,Unsupervised,1.5,Random Forest,1.5,30,Large,100.0,1.2,Numeric,0.8,Unstructured,1.5,TPU_v4,0.6,7.200000000000001,4.32,1.296,0
Wind,0.3,Chatbot,Supervised,1.2,Decision Tree,1.2,40,Small,1.0,0.8,Categorical,1.0,Structured,1.0,RTX_3090,1.2,2.4,2.88,0.864,0
Nuclear,1.0,Autonomous Driving,Self-Supervised,1.8,RNN,1.6,40,Small,1.0,0.8,Video,2.0,Unstructured,1.5,V100,1.0,17.28,17.28,17.28,1
Wind,0.3,Chatbot,Unsupervised,1.5,Transformer,2.2,50,Large,100.0,1.2,Categorical,1.0,Unstructured,1.5,V100,1.0,7.920000000000002,7.920000000000002,2.3760000000000003,0
Solar,0.5,Video Processing,Unsupervised,1.5,Naive Bayes,1.1,90,Small,1.0,0.8,Categorical,1.0,Structured,1.0,Tesla_T4,1.1,3.0,3.3000000000000003,1.65,0
Natural Gas,2.0,Fraud Detection,Reinforcement,2.0,Transformer,2.2,50,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,A100,0.8,3.520000000000001,2.8160000000000007,5.6320000000000014,0
Wind,0.3,Speech Recognition,Reinforcement,2.0,Random Forest,1.5,90,Medium,10.0,1.0,Image,1.5,Structured,1.0,A100,0.8,4.5,3.6,1.08,0
Hydro,0.7,Chatbot,Unsupervised,1.5,RNN,1.6,40,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,A100,0.8,2.4000000000000004,1.9200000000000004,1.344,0
Natural Gas,2.0,Speech Recognition,Self-Supervised,1.8,Transformer,2.2,20,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,V100,1.0,12.8304,12.8304,25.6608,1
Wind,0.3,Chatbot,Self-Supervised,1.8,SVM,1.3,60,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,TPU_v3,0.7,4.0114285714285725,2.8080000000000007,0.8424000000000001,0
Wind,0.3,Chatbot,Reinforcement,2.0,Naive Bayes,1.1,10,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,RTX_3090,1.2,4.95,5.94,1.782,0
Wind,0.3,Image Classification,Unsupervised,1.5,SVM,1.3,10,Small,1.0,0.8,Numeric,0.8,Structured,1.0,V100,1.0,3.120000000000001,3.120000000000001,0.9360000000000002,0
Wind,0.3,Chatbot,Self-Supervised,1.8,Random Forest,1.5,10,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,Tesla_T4,1.1,3.534545454545455,3.888000000000001,1.1664,0
Natural Gas,2.0,Autonomous Driving,Self-Supervised,1.8,Decision Tree,1.2,20,Large,100.0,1.2,Numeric,0.8,Structured,1.0,TPU_v4,0.6,4.608000000000001,2.7648000000000006,5.529600000000001,0
Wind,0.3,Video Processing,Self-Supervised,1.8,Decision Tree,1.2,30,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,Tesla_T4,1.1,2.3563636363636364,2.592,0.7776,0
Wind,0.3,Video Processing,Unsupervised,1.5,Naive Bayes,1.1,60,Small,1.0,0.8,Image,1.5,Unstructured,1.5,RTX_3090,1.2,6.187500000000001,7.425000000000001,2.2275,0
Coal,2.5,Chatbot,Unsupervised,1.5,Naive Bayes,1.1,90,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,V100,1.0,1.5840000000000003,1.5840000000000003,3.960000000000001,0
Nuclear,1.0,Chatbot,Reinforcement,2.0,Naive Bayes,1.1,70,Large,100.0,1.2,Numeric,0.8,Unstructured,1.5,TPU_v3,0.7,6.0342857142857165,4.224000000000001,4.224000000000001,0
Natural Gas,2.0,Autonomous Driving,Supervised,1.2,Transformer,2.2,40,Small,1.0,0.8,Audio,1.8,Structured,1.0,V100,1.0,9.504,9.504,19.008000000000003,1
Solar,0.5,Fraud Detection,Supervised,1.2,SVM,1.3,40,Large,100.0,1.2,Numeric,0.8,Structured,1.0,TPU_v4,0.6,3.3280000000000007,1.9968000000000004,0.9984000000000002,0
Wind,0.3,Image Classification,Self-Supervised,1.8,Random Forest,1.5,30,Large,100.0,1.2,Audio,1.8,Unstructured,1.5,V100,1.0,11.664,11.664,3.4992000000000005,0
Natural Gas,2.0,Autonomous Driving,Supervised,1.2,Transformer,2.2,50,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,A100,0.8,7.127999999999999,5.7024,11.4048,1
Coal,2.5,Image Classification,Supervised,1.2,Naive Bayes,1.1,80,Large,100.0,1.2,Audio,1.8,Structured,1.0,A100,0.8,4.752,3.8016,9.504,1
Solar,0.5,Autonomous Driving,Self-Supervised,1.8,Decision Tree,1.2,50,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,TPU_v4,0.6,2.8800000000000003,1.7280000000000002,0.8640000000000001,0
Hydro,0.7,Speech Recognition,Reinforcement,2.0,Random Forest,1.5,40,Large,100.0,1.2,Image,1.5,Unstructured,1.5,TPU_v4,0.6,18.000000000000004,10.800000000000002,7.560000000000001,0
Nuclear,1.0,Chatbot,Reinforcement,2.0,SVM,1.3,40,Small,1.0,0.8,Numeric,0.8,Structured,1.0,RTX_3090,1.2,3.466666666666667,4.16,4.16,0
Wind,0.3,Autonomous Driving,Reinforcement,2.0,Random Forest,1.5,80,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,8.1,9.72,2.9159999999999995,0
Nuclear,1.0,Video Processing,Unsupervised,1.5,Transformer,2.2,20,Medium,10.0,1.0,Audio,1.8,Structured,1.0,V100,1.0,7.128,7.128,7.128,0
Solar,0.5,Fraud Detection,Supervised,1.2,RNN,1.6,10,Medium,10.0,1.0,Audio,1.8,Structured,1.0,A100,0.8,3.456,2.7648,1.3824,0
Nuclear,1.0,Video Processing,Supervised,1.2,Transformer,2.2,100,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,A100,0.8,5.94,4.752000000000001,4.752000000000001,0
Hydro,0.7,Chatbot,Unsupervised,1.5,RNN,1.6,50,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,A100,0.8,3.600000000000001,2.880000000000001,2.0160000000000005,0
Hydro,0.7,Autonomous Driving,Self-Supervised,1.8,CNN,1.8,30,Small,1.0,0.8,Categorical,1.0,Unstructured,1.5,RTX_3090,1.2,8.100000000000001,9.72,6.804,0
Wind,0.3,Image Classification,Self-Supervised,1.8,Decision Tree,1.2,90,Small,1.0,0.8,Categorical,1.0,Structured,1.0,TPU_v4,0.6,7.200000000000001,4.32,1.296,0
Coal,2.5,Autonomous Driving,Unsupervised,1.5,Decision Tree,1.2,20,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,RTX_3090,1.2,2.16,2.592,6.479999999999999,0
Nuclear,1.0,Fraud Detection,Self-Supervised,1.8,CNN,1.8,60,Large,100.0,1.2,Categorical,1.0,Unstructured,1.5,Tesla_T4,1.1,7.06909090909091,7.776000000000002,7.776000000000002,0
Solar,0.5,Video Processing,Supervised,1.2,CNN,1.8,90,Large,100.0,1.2,Audio,1.8,Unstructured,1.5,A100,0.8,11.664,9.3312,4.6656,0
Wind,0.3,Speech Recognition,Reinforcement,2.0,RNN,1.6,20,Large,100.0,1.2,Video,2.0,Unstructured,1.5,RTX_3090,1.2,12.800000000000002,15.360000000000005,4.6080000000000005,0
Coal,2.5,Autonomous Driving,Unsupervised,1.5,SVM,1.3,80,Small,1.0,0.8,Image,1.5,Unstructured,1.5,TPU_v4,0.6,14.625000000000002,8.775,21.9375,1
Solar,0.5,Fraud Detection,Supervised,1.2,RNN,1.6,80,Medium,10.0,1.0,Audio,1.8,Structured,1.0,TPU_v4,0.6,6.912,4.1472,2.0736,0
Natural Gas,2.0,Fraud Detection,Supervised,1.2,Transformer,2.2,80,Small,1.0,0.8,Audio,1.8,Structured,1.0,A100,0.8,11.88,9.504,19.008000000000003,1
Natural Gas,2.0,Video Processing,Supervised,1.2,RNN,1.6,60,Large,100.0,1.2,Numeric,0.8,Structured,1.0,TPU_v4,0.6,4.096000000000001,2.4576000000000007,4.915200000000001,0
Wind,0.3,Autonomous Driving,Supervised,1.2,Transformer,2.2,70,Large,100.0,1.2,Categorical,1.0,Structured,1.0,V100,1.0,4.224,4.224,1.2672,0
Wind,0.3,Autonomous Driving,Supervised,1.2,Transformer,2.2,60,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,Tesla_T4,1.1,4.32,4.752000000000001,1.4256000000000002,0
Solar,0.5,Fraud Detection,Self-Supervised,1.8,RNN,1.6,50,Medium,10.0,1.0,Video,2.0,Structured,1.0,Tesla_T4,1.1,6.283636363636364,6.912000000000001,3.4560000000000004,0
Hydro,0.7,Speech Recognition,Reinforcement,2.0,Naive Bayes,1.1,80,Small,1.0,0.8,Video,2.0,Structured,1.0,TPU_v3,0.7,12.571428571428571,8.8,6.16,0
Wind,0.3,Fraud Detection,Reinforcement,2.0,Decision Tree,1.2,20,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,V100,1.0,5.76,5.76,1.728,0
Coal,2.5,Video Processing,Supervised,1.2,SVM,1.3,50,Large,100.0,1.2,Categorical,1.0,Structured,1.0,V100,1.0,2.4960000000000004,2.4960000000000004,6.240000000000001,0
Coal,2.5,Image Classification,Supervised,1.2,SVM,1.3,60,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,Tesla_T4,1.1,2.042181818181818,2.2464,5.616,0
Solar,0.5,Autonomous Driving,Reinforcement,2.0,SVM,1.3,40,Large,100.0,1.2,Image,1.5,Unstructured,1.5,Tesla_T4,1.1,8.509090909090908,9.36,4.68,0
Hydro,0.7,Fraud Detection,Self-Supervised,1.8,RNN,1.6,90,Small,1.0,0.8,Categorical,1.0,Structured,1.0,RTX_3090,1.2,4.800000000000001,5.760000000000001,4.032,0
Nuclear,1.0,Speech Recognition,Self-Supervised,1.8,RNN,1.6,90,Small,1.0,0.8,Audio,1.8,Structured,1.0,A100,0.8,12.960000000000004,10.368000000000002,10.368000000000002,1
Hydro,0.7,Video Processing,Self-Supervised,1.8,Random Forest,1.5,20,Small,1.0,0.8,Video,2.0,Unstructured,1.5,A100,0.8,20.250000000000004,16.200000000000003,11.340000000000002,1
Wind,0.3,Fraud Detection,Unsupervised,1.5,SVM,1.3,60,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,V100,1.0,1.5600000000000005,1.5600000000000005,0.4680000000000001,0
Nuclear,1.0,Video Processing,Reinforcement,2.0,Transformer,2.2,10,Large,100.0,1.2,Audio,1.8,Structured,1.0,TPU_v4,0.6,21.120000000000005,12.672000000000002,12.672000000000002,1
Natural Gas,2.0,Fraud Detection,Supervised,1.2,Transformer,2.2,50,Small,1.0,0.8,Audio,1.8,Structured,1.0,A100,0.8,11.88,9.504,19.008000000000003,1
Wind,0.3,Chatbot,Self-Supervised,1.8,Transformer,2.2,50,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,TPU_v3,0.7,5.430857142857144,3.801600000000001,1.1404800000000002,0
Natural Gas,2.0,Speech Recognition,Self-Supervised,1.8,Transformer,2.2,100,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,V100,1.0,12.8304,12.8304,25.6608,1
Coal,2.5,Fraud Detection,Supervised,1.2,SVM,1.3,60,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,Tesla_T4,1.1,1.7018181818181817,1.872,4.68,0
Solar,0.5,Video Processing,Reinforcement,2.0,CNN,1.8,70,Medium,10.0,1.0,Video,2.0,Structured,1.0,A100,0.8,10.8,8.64,4.32,0
Hydro,0.7,Image Classification,Unsupervised,1.5,Transformer,2.2,40,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,V100,1.0,7.128000000000002,7.128000000000002,4.989600000000001,0
Nuclear,1.0,Autonomous Driving,Self-Supervised,1.8,Random Forest,1.5,20,Large,100.0,1.2,Video,2.0,Structured,1.0,RTX_3090,1.2,7.200000000000001,8.64,8.64,0
Wind,0.3,Chatbot,Self-Supervised,1.8,Decision Tree,1.2,70,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,TPU_v3,0.7,2.962285714285715,2.0736000000000003,0.6220800000000001,0
Hydro,0.7,Autonomous Driving,Self-Supervised,1.8,Random Forest,1.5,90,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,TPU_v4,0.6,16.200000000000003,9.72,6.804,0
Solar,0.5,Speech Recognition,Unsupervised,1.5,Naive Bayes,1.1,100,Large,100.0,1.2,Audio,1.8,Structured,1.0,Tesla_T4,1.1,4.320000000000001,4.752000000000002,2.376000000000001,0
Solar,0.5,Autonomous Driving,Reinforcement,2.0,Naive Bayes,1.1,50,Small,1.0,0.8,Image,1.5,Structured,1.0,V100,1.0,6.6000000000000005,6.6000000000000005,3.3000000000000003,0
Nuclear,1.0,Speech Recognition,Supervised,1.2,CNN,1.8,10,Small,1.0,0.8,Image,1.5,Structured,1.0,RTX_3090,1.2,5.4,6.48,6.48,0
Hydro,0.7,Speech Recognition,Reinforcement,2.0,Naive Bayes,1.1,30,Small,1.0,0.8,Video,2.0,Structured,1.0,TPU_v3,0.7,12.571428571428571,8.8,6.16,0
Wind,0.3,Speech Recognition,Unsupervised,1.5,RNN,1.6,60,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,TPU_v3,0.7,6.171428571428573,4.32,1.296,0
Wind,0.3,Chatbot,Reinforcement,2.0,Naive Bayes,1.1,80,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,RTX_3090,1.2,4.95,5.94,1.782,0
Nuclear,1.0,Autonomous Driving,Self-Supervised,1.8,Random Forest,1.5,40,Large,100.0,1.2,Video,2.0,Structured,1.0,RTX_3090,1.2,7.200000000000001,8.64,8.64,0
Solar,0.5,Speech Recognition,Supervised,1.2,CNN,1.8,10,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,5.832000000000001,6.998400000000001,3.4992000000000005,0
